capitulo,leccion,dificultad,enunciado,opcion_a,opcion_b,opcion_c,opcion_d,respuesta_correcta,explicacion
Ortogonalidad,Subespacios ortogonales,medio,"Para verificar que $x \in W^\perp$, basta comprobar que $x$ es ortogonal a:",todos los vectores de $\mathbb{R}^n$,un solo vector de $W$,el vector cero,cada vector de cualquier conjunto generador de $W$,D,$x \in W^\perp$ si y solo si $x$ es ortogonal a cada vector de cualquier conjunto que genera $W$.
Ortogonalidad,Subespacios ortogonales,medio,"Si $u \cdot u \geq 0$ para todo $u$ en $\mathbb{R}^n$, ¿cuándo se cumple $u \cdot u = 0$?",Si y solo si $u = 0$,Siempre,Si $u$ tiene alguna componente negativa,Si $\lVert u \rVert = 1$,A,"$u \cdot u = 0$ si y solo si $u = 0$, ya que $u \cdot u = u_1^2 + \cdots + u_n^2 = 0$ implica que todas las componentes son cero."
Ortogonalidad,Subespacios ortogonales,medio,"Si $W$ es un subespacio de $\mathbb{R}^n$, entonces $W \cap W^\perp$ es igual a:",$W$,$\{0\}$,$\mathbb{R}^n$,$W^\perp$,B,"El único vector ortogonal a sí mismo es el vector cero, por lo que $W \cap W^\perp = \{0\}$."
Ortogonalidad,Subespacios ortogonales,dificil,Sea $W$ un plano en $\mathbb{R}^3$ por el origen y $L$ la recta perpendicular a $W$ por el origen. Entonces:,$L = W$ y $W = L$,$L + W = \mathbb{R}^3$ pero $L^\perp \neq W$,$L^\perp = W$ y $W^\perp = L$,$L \cap W = W$,C,"$L$ contiene todos los vectores ortogonales a $W$, así que $L = W^\perp$. Recíprocamente, $W = L^\perp$."
Ortogonalidad,Subespacios ortogonales,dificil,"Si $A$ es de $3 \times 4$ con rango 2, ¿cuál es $\dim(\text{Nul}\, A)$?",$1$,$3$,$0$,$2$,D,"Por el teorema de rango-nulidad: $\dim(\text{Nul}\, A) = 4 - 2 = 2$."
Ortogonalidad,Subespacios ortogonales,dificil,"Si $u$ y $v$ son ortogonales en $\mathbb{R}^n$, entonces $\lVert u + v \rVert^2$ es igual a:",$\lVert u \rVert^2 + \lVert v \rVert^2$,$\lVert u \rVert^2 - \lVert v \rVert^2$,$(\lVert u \rVert + \lVert v \rVert)^2$,$\lVert u \rVert^2 + 2(u \cdot v) + \lVert v \rVert^2$,A,"$\lVert u + v \rVert^2 = \lVert u \rVert^2 + 2(u \cdot v) + \lVert v \rVert^2$. Como $u \cdot v = 0$, queda $\lVert u \rVert^2 + \lVert v \rVert^2$ (teorema de Pitágoras)."
Ortogonalidad,Subespacios ortogonales,dificil,"Si $W$ es un subespacio de $\mathbb{R}^n$ con $\dim(W) = k$, entonces $\dim(W^\perp)$ es:",$k$,$n - k$,$n$,$n + k$,B,"$\dim(W) + \dim(W^\perp) = n$, por lo que $\dim(W^\perp) = n - k$."
Ortogonalidad,Subespacios ortogonales,dificil,"Sea $A$ de $4 \times 3$ con columnas linealmente independientes. ¿Cuál es $\dim((\text{Col}\, A)^\perp)$?",$3$,$0$,$1$,$4$,C,"$\dim(\text{Col}\, A) = 3$ y $\text{Col}\, A \subseteq \mathbb{R}^4$, así que $\dim((\text{Col}\, A)^\perp) = 4 - 3 = 1$."
Ortogonalidad,Subespacios ortogonales,dificil,"Sea $A = \begin{bmatrix} 1 & 2 \\ 3 & 6 \end{bmatrix}$. ¿Cuál vector pertenece a $(\text{Fil}\, A)^\perp$?","$(1, 2)$","$(3, 6)$","$(1, 3)$","$(2, -1)$",D,"$(\text{Fil}\, A)^\perp = \text{Nul}\, A$. De $x_1 + 2x_2 = 0$ se obtiene $x = t(-2, 1)$. El vector $(2, -1) = -1 \cdot (-2, 1) \in \text{Nul}\, A$."
Ortogonalidad,Conjuntos ortogonales,facil,"Un conjunto de vectores $\{u_1, u_2, \ldots, u_p\}$ en $\mathbb{R}^n$ es ortogonal si:",$u_i \cdot u_j = 0$ para todo $i \neq j$,$u_i \cdot u_j = 1$ para todo $i \neq j$,$\lVert u_i \rVert = 1$ para todo $i$,"$u_i = u_j$ para todo $i, j$",A,Un conjunto es ortogonal si cada par distinto de vectores tiene producto interior cero.
Ortogonalidad,Conjuntos ortogonales,facil,Un conjunto ortogonal de vectores distintos de cero en $\mathbb{R}^n$ es:,linealmente dependiente,linealmente independiente,siempre una base de $\mathbb{R}^n$,necesariamente ortonormal,B,Todo conjunto ortogonal de vectores distintos de cero es linealmente independiente.
Ortogonalidad,Conjuntos ortogonales,facil,Un conjunto ortonormal es un conjunto ortogonal donde además cada vector tiene:,norma 0,norma 2,norma 1,la misma dirección,C,"Un conjunto ortonormal es ortogonal y cada vector tiene norma 1, es decir, son vectores unitarios."
Ortogonalidad,Conjuntos ortogonales,facil,"La base estándar $\{e_1, e_2, \ldots, e_n\}$ de $\mathbb{R}^n$ es un ejemplo de:",conjunto linealmente dependiente,conjunto no ortogonal,base ortogonal pero no ortonormal,base ortonormal,D,"Los vectores canónicos satisfacen $e_i \cdot e_j = 0$ para $i \neq j$ y $\lVert e_i \rVert = 1$, formando una base ortonormal."
Ortogonalidad,Conjuntos ortogonales,facil,"Si $\{u_1, u_2, u_3\}$ es una base ortogonal de $W$ y $y \in W$, el peso $c_j$ en $y = c_1 u_1 + c_2 u_2 + c_3 u_3$ es:",$c_j = \frac{y \cdot u_j}{u_j \cdot u_j}$,$c_j = \frac{u_j \cdot u_j}{y \cdot u_j}$,$c_j = y \cdot u_j$,$c_j = \frac{y \cdot u_j}{\lVert y \rVert}$,A,"En una base ortogonal, los pesos se calculan como $c_j = \frac{y \cdot u_j}{u_j \cdot u_j}$."
Ortogonalidad,Conjuntos ortogonales,facil,¿Qué condición debe cumplir una matriz $U$ de $m \times n$ para tener columnas ortonormales?,$U U^T = I$,$U^T U = I$,$U^T = U$,$U^2 = I$,B,Las columnas de $U$ son ortonormales si y solo si $U^T U = I$.
Ortogonalidad,Conjuntos ortogonales,medio,"Dados $u_1 = (3, 1, 1)$, $u_2 = (-1, 2, 1)$, verifique si son ortogonales calculando $u_1 \cdot u_2$.",$2$,$-2$,$0$,$4$,C,$u_1 \cdot u_2 = 3(-1) + 1(2) + 1(1) = -3 + 2 + 1 = 0$. Son ortogonales.
Ortogonalidad,Conjuntos ortogonales,medio,"Sea $S = \{u_1, u_2, u_3\}$ un conjunto ortogonal con $u_1 \cdot u_1 = 11$, $u_2 \cdot u_2 = 6$, $u_3 \cdot u_3 = \frac{33}{2}$, y $y \cdot u_1 = 11$, $y \cdot u_2 = -12$, $y \cdot u_3 = -33$. El coeficiente $c_1$ en la expansión $y = c_1 u_1 + c_2 u_2 + c_3 u_3$ es:",$11$,$-12$,$\frac{11}{6}$,$1$,D,$c_1 = \frac{y \cdot u_1}{u_1 \cdot u_1} = \frac{11}{11} = 1$.
Ortogonalidad,Conjuntos ortogonales,medio,"Con los datos del problema anterior, el coeficiente $c_2$ es:",$-2$,$2$,$-12$,$6$,A,$c_2 = \frac{y \cdot u_2}{u_2 \cdot u_2} = \frac{-12}{6} = -2$.
Ortogonalidad,Conjuntos ortogonales,medio,"La proyección ortogonal de $y = (7, 6)$ sobre $u = (4, 2)$ es:","$(4, 2)$","$(8, 4)$","$(7, 6)$","$(2, 1)$",B,"$\hat{y} = \frac{y \cdot u}{u \cdot u} u = \frac{40}{20}(4, 2) = 2(4, 2) = (8, 4)$."
Ortogonalidad,Conjuntos ortogonales,medio,"La componente de $y = (7, 6)$ ortogonal a $u = (4, 2)$ es:","$(8, 4)$","$(7, 6)$","$(-1, 2)$","$(1, -2)$",C,"$z = y - \hat{y} = (7, 6) - (8, 4) = (-1, 2)$."
Ortogonalidad,Conjuntos ortogonales,medio,"Si $U$ tiene columnas ortonormales y $x, y \in \mathbb{R}^n$, entonces $(Ux) \cdot (Uy)$ es igual a:",$0$,$\lVert x \rVert \cdot \lVert y \rVert$,$Ux + Uy$,$x \cdot y$,D,$(Ux) \cdot (Uy) = (Ux)^T(Uy) = x^T U^T U y = x^T I y = x \cdot y$.
Ortogonalidad,Conjuntos ortogonales,medio,"Si $U$ tiene columnas ortonormales, entonces $\lVert Ux \rVert$ es igual a:",$\lVert x \rVert$,$\lVert U \rVert \cdot \lVert x \rVert$,$0$,$\lVert U^T x \rVert$,A,"$\lVert Ux \rVert^2 = (Ux) \cdot (Ux) = x \cdot x = \lVert x \rVert^2$, así que $\lVert Ux \rVert = \lVert x \rVert$."
Ortogonalidad,Conjuntos ortogonales,medio,"Sean $u_1 = (3, 1, 1)$ y $u_2 = (-1, 2, 1)$. Para $y = (6, 1, -8)$, calcule $y \cdot u_1$.",$-8$,$11$,$19$,$0$,B,$y \cdot u_1 = 6(3) + 1(1) + (-8)(1) = 18 + 1 - 8 = 11$.
Ortogonalidad,Conjuntos ortogonales,dificil,"Dados $v_1 = \left(\frac{3}{\sqrt{11}}, \frac{1}{\sqrt{11}}, \frac{1}{\sqrt{11}}\right)$, $v_2 = \left(\frac{-1}{\sqrt{6}}, \frac{2}{\sqrt{6}}, \frac{1}{\sqrt{6}}\right)$, verifique que $v_1 \cdot v_1 = 1$. ¿Cuánto vale $v_1 \cdot v_1$?",$\frac{9}{11}$,$\frac{3}{11}$,$1$,$11$,C,$v_1 \cdot v_1 = \frac{9}{11} + \frac{1}{11} + \frac{1}{11} = \frac{11}{11} = 1$.
Ortogonalidad,Conjuntos ortogonales,dificil,"Si $(Ux) \cdot (Uy) = 0$ con $U$ de columnas ortonormales, ¿qué se puede concluir?",$U = 0$,$\lVert x \rVert = 0$,$Ux = Uy$,$x \cdot y = 0$,D,"$(Ux) \cdot (Uy) = x \cdot y$, así que si el producto es cero, entonces $x \cdot y = 0$."
Ortogonalidad,Conjuntos ortogonales,dificil,"Sea $S = \{u_1, u_2, u_3\}$ base ortogonal de $\mathbb{R}^3$ con $u_1 = (3, 1, 1)$, $u_2 = (-1, 2, 1)$, $u_3 = (-\frac{1}{2}, -2, \frac{7}{2})$. Exprese $y = (6, 1, -8)$ como combinación lineal. ¿Cuál es $c_3$?",$-2$,$2$,$-\frac{33}{2}$,$\frac{33}{2}$,A,$y \cdot u_3 = 6(-\frac{1}{2}) + 1(-2) + (-8)(\frac{7}{2}) = -3 - 2 - 28 = -33$. $u_3 \cdot u_3 = \frac{1}{4} + 4 + \frac{49}{4} = \frac{33}{2}$. $c_3 = \frac{-33}{33/2} = -2$.
Ortogonalidad,Conjuntos ortogonales,dificil,"Sea $U = \begin{bmatrix} \frac{1}{\sqrt{2}} & \frac{2}{3} \\ \frac{1}{\sqrt{2}} & -\frac{2}{3} \\ 0 & \frac{1}{3} \end{bmatrix}$ y $x = (\sqrt{2}, 3)$. Calcule $\lVert Ux \rVert$.",$\sqrt{10}$,$\sqrt{11}$,$\sqrt{5}$,$5$,B,"Como $U$ tiene columnas ortonormales, $\lVert Ux \rVert = \lVert x \rVert = \sqrt{2 + 9} = \sqrt{11}$."
Ortogonalidad,Conjuntos ortogonales,dificil,"Si $\{u_1, \ldots, u_p\}$ es base ortonormal de $W$, la proyección ortogonal de $y$ sobre $W$ se puede escribir como:",$(y \cdot u_1) + (y \cdot u_2) + \cdots + (y \cdot u_p)$,$\frac{y \cdot u_1}{u_1 \cdot u_1} u_1 + \cdots + \frac{y \cdot u_p}{u_p \cdot u_p} u_p$,$(y \cdot u_1) u_1 + (y \cdot u_2) u_2 + \cdots + (y \cdot u_p) u_p$,$u_1 + u_2 + \cdots + u_p$,C,"Para base ortonormal ($u_j \cdot u_j = 1$), la proyección se simplifica a $\text{proj}_W y = (y \cdot u_1) u_1 + \cdots + (y \cdot u_p) u_p$."
Ortogonalidad,Conjuntos ortogonales,dificil,"Sean $\hat{y}$ la proyección de $y = (7, 6)$ sobre $u = (4, 2)$ y $z = y - \hat{y}$. Verifique que $\hat{y} \cdot z = 0$. ¿Cuánto vale $\hat{y} \cdot z$?",$2$,$-2$,$16$,$0$,D,"$\hat{y} = (8, 4)$ y $z = (-1, 2)$. $\hat{y} \cdot z = 8(-1) + 4(2) = -8 + 8 = 0$, confirmando la ortogonalidad."
Ortogonalidad,Proyecciones ortogonales,facil,"Si $W$ es un subespacio de $\mathbb{R}^n$, todo vector $y \in \mathbb{R}^n$ se puede descomponer de forma única como:",$y = \hat{y} + z$ con $\hat{y} \in W$ y $z \in W^\perp$,$y = \hat{y} \cdot z$ con $\hat{y} \in W$,$y = \hat{y} - z$ con $z \in W$,$y = 2\hat{y}$ con $\hat{y} \in W$,A,"El teorema de descomposición ortogonal establece que $y = \hat{y} + z$ donde $\hat{y} \in W$ y $z \in W^\perp$, de forma única."
Ortogonalidad,Proyecciones ortogonales,facil,La proyección ortogonal de $y$ sobre $W$ se denota como:,$y^\perp$,$\text{proj}_W y$,$W \cdot y$,$\lVert y \rVert_W$,B,La notación estándar para la proyección ortogonal de $y$ sobre $W$ es $\text{proj}_W y$.
Ortogonalidad,Proyecciones ortogonales,facil,"Si $\{u_1, u_2\}$ es base ortogonal de $W$, la proyección de $y$ sobre $W$ es:",$\frac{y \cdot u_1}{u_1 \cdot u_1}$,$u_1 + u_2$,$\frac{y \cdot u_1}{u_1 \cdot u_1} u_1 + \frac{y \cdot u_2}{u_2 \cdot u_2} u_2$,$(y \cdot u_1)(y \cdot u_2)$,C,La fórmula de proyección con base ortogonal es $\hat{y} = \frac{y \cdot u_1}{u_1 \cdot u_1} u_1 + \frac{y \cdot u_2}{u_2 \cdot u_2} u_2$.
Ortogonalidad,Proyecciones ortogonales,facil,El teorema de la mejor aproximación establece que $\hat{y} = \text{proj}_W y$ es el punto de $W$:,más lejano a $y$,con mayor norma,ortogonal a $y$,más cercano a $y$,D,$\hat{y}$ es el punto de $W$ más cercano a $y$: $\lVert y - \hat{y} \rVert < \lVert y - v \rVert$ para toda $v \in W$ con $v \neq \hat{y}$.
Ortogonalidad,Proyecciones ortogonales,facil,"Si $U$ tiene como columnas una base ortonormal de $W$, la proyección de $y$ sobre $W$ es:",$U U^T y$,$U^T U y$,$U y$,$U^T y$,A,Con base ortonormal en columnas de $U$: $\text{proj}_W y = U U^T y$.
Ortogonalidad,Proyecciones ortogonales,facil,"En la descomposición $y = \hat{y} + z$, el vector $z$ pertenece a:",$W$,$W^\perp$,$\mathbb{R}^m$,la base de $W$,B,$z = y - \hat{y}$ pertenece a $W^\perp$ por el teorema de descomposición ortogonal.
Ortogonalidad,Proyecciones ortogonales,medio,"Sean $u_1 = (2, 5, -1)$, $u_2 = (-2, 1, 1)$ base ortogonal de $W$ y $y = (1, 2, 3)$. Calcule $y \cdot u_1$.",$6$,$12$,$9$,$-3$,C,$y \cdot u_1 = 1(2) + 2(5) + 3(-1) = 2 + 10 - 3 = 9$.
Ortogonalidad,Proyecciones ortogonales,medio,"Con $u_1 = (2, 5, -1)$ y $u_1 \cdot u_1 = 30$, el coeficiente $\frac{y \cdot u_1}{u_1 \cdot u_1}$ para $y = (1, 2, 3)$ es:",$\frac{1}{3}$,$\frac{1}{10}$,$\frac{1}{2}$,$\frac{3}{10}$,D,$\frac{y \cdot u_1}{u_1 \cdot u_1} = \frac{9}{30} = \frac{3}{10}$.
Ortogonalidad,Proyecciones ortogonales,medio,"Sean $u_1 = (2, 5, -1)$, $u_2 = (-2, 1, 1)$, $y = (1, 2, 3)$. Calcule $y \cdot u_2$.",$3$,$-3$,$0$,$5$,A,$y \cdot u_2 = 1(-2) + 2(1) + 3(1) = -2 + 2 + 3 = 3$.
Ortogonalidad,Proyecciones ortogonales,medio,"La proyección de $y = (1, 2, 3)$ sobre $W = \text{Gen}(u_1, u_2)$ con $u_1 = (2, 5, -1)$, $u_2 = (-2, 1, 1)$ es $\hat{y} = (-\frac{2}{5}, 2, \frac{1}{5})$. Calcule $y - \hat{y}$.","$(\frac{2}{5}, 0, \frac{14}{5})$","$(\frac{7}{5}, 0, \frac{14}{5})$","$(1, 2, 3)$","$(0, 0, 0)$",B,"$y - \hat{y} = (1 + \frac{2}{5}, 2 - 2, 3 - \frac{1}{5}) = (\frac{7}{5}, 0, \frac{14}{5})$."
Ortogonalidad,Proyecciones ortogonales,medio,"Si $\hat{y} = \text{proj}_W y$ y $v \in W$ con $v \neq \hat{y}$, entonces:",$\lVert y - \hat{y} \rVert > \lVert y - v \rVert$,$\lVert y - \hat{y} \rVert = \lVert y - v \rVert$,$\lVert y - \hat{y} \rVert < \lVert y - v \rVert$,no hay relación entre las distancias,C,"Por el teorema de la mejor aproximación, $\hat{y}$ minimiza la distancia: $\lVert y - \hat{y} \rVert < \lVert y - v \rVert$."
Ortogonalidad,Proyecciones ortogonales,medio,"Si $\{u_1, \ldots, u_p\}$ es base ortonormal de $W$, ¿cuánto vale $u_j \cdot u_j$?",$0$,$p$,depende de $j$,$1$,D,"En una base ortonormal, cada vector tiene norma 1, así que $u_j \cdot u_j = \lVert u_j \rVert^2 = 1$."
Ortogonalidad,Proyecciones ortogonales,medio,"Si $U$ tiene columnas ortonormales que forman base de $W$, entonces $\text{proj}_W y = UU^Ty$. ¿Es necesario invertir alguna matriz?","No, basta multiplicar $UU^T$ por $y$","Sí, hay que calcular $(U^TU)^{-1}$","Sí, hay que calcular $U^{-1}$","Sí, hay que resolver un sistema lineal",A,"Como $U^TU = I$, la fórmula $\text{proj}_W y = UU^Ty$ no requiere inversión de matrices."
Ortogonalidad,Proyecciones ortogonales,medio,"Para la descomposición $y = \hat{y} + z$, ¿cómo se verifica que $z \in W^\perp$?",Comprobando que $\lVert z \rVert = 0$,Comprobando que $z$ es ortogonal a cada vector de una base de $W$,Comprobando que $z = y$,Comprobando que $z \in W$,B,$z \in W^\perp$ si y solo si $z$ es ortogonal a cada vector de cualquier base de $W$.
Ortogonalidad,Proyecciones ortogonales,dificil,"Sean $u_1 = (2, 5, -1)$, $u_2 = (-2, 1, 1)$ base ortogonal de $W$ y $y = (1, 2, 3)$. Con $u_1 \cdot u_1 = 30$ y $u_2 \cdot u_2 = 6$, calcule $\text{proj}_W y$.","$(\frac{3}{10}, 2, \frac{1}{2})$","$(1, 2, 3)$","$(-\frac{2}{5}, 2, \frac{1}{5})$","$(\frac{2}{5}, 2, -\frac{1}{5})$",C,"$\hat{y} = \frac{9}{30}(2,5,-1) + \frac{3}{6}(-2,1,1) = (\frac{3}{5}, \frac{3}{2}, -\frac{3}{10}) + (-1, \frac{1}{2}, \frac{1}{2}) = (-\frac{2}{5}, 2, \frac{1}{5})$."
Ortogonalidad,Proyecciones ortogonales,dificil,"Para la descomposición ortogonal de $y = (1, 2, 3)$ respecto a $W = \text{Gen}(u_1, u_2)$, la componente $z = y - \hat{y} = (\frac{7}{5}, 0, \frac{14}{5})$ debe satisfacer $z \cdot u_1 = 0$. Verifique: $z \cdot u_1$ vale:",$\frac{7}{5}$,$-\frac{14}{5}$,$14$,$0$,D,$z \cdot u_1 = \frac{7}{5}(2) + 0(5) + \frac{14}{5}(-1) = \frac{14}{5} - \frac{14}{5} = 0$. Confirmado.
Ortogonalidad,Proyecciones ortogonales,dificil,"Si $\hat{y} = \text{proj}_W y$ con base ortogonal $\{u_1, u_2\}$ y $y \cdot u_2 = 3$, $u_2 \cdot u_2 = 6$, ¿cuánto vale el coeficiente de $u_2$ en $\hat{y}$?",$\frac{1}{2}$,$2$,$3$,$18$,A,El coeficiente es $\frac{y \cdot u_2}{u_2 \cdot u_2} = \frac{3}{6} = \frac{1}{2}$.
Ortogonalidad,Proyecciones ortogonales,dificil,"Sea $W$ un subespacio de $\mathbb{R}^n$ con base ortonormal formando las columnas de $U$. Si $\text{proj}_W y = UU^Ty$, ¿qué propiedad tiene la matriz $P = UU^T$?",$P^2 \neq P$,$P^2 = P$,$P = I$,$P = 0$,B,$P^2 = (UU^T)(UU^T) = U(U^TU)U^T = UIU^T = UU^T = P$. La matriz de proyección es idempotente.
Ortogonalidad,Proyecciones ortogonales,dificil,"Si $\text{proj}_W y = UU^Ty$ con $U$ de columnas ortonormales, ¿qué representa $U^Ty$?",La norma de $y$,Un vector en $W^\perp$,Las coordenadas de $\hat{y}$ en la base ortonormal de $W$,La distancia de $y$ a $W$,C,"$U^Ty$ da los productos internos $(y \cdot u_1, \ldots, y \cdot u_p)$, que son las coordenadas de $\hat{y}$ en la base $\{u_1, \ldots, u_p\}$."
Ortogonalidad,Proyecciones ortogonales,dificil,"Sea $y = (1,2,3)$, $W = \text{Gen}(u_1, u_2)$ y $\hat{y} = \text{proj}_W y = (-\frac{2}{5}, 2, \frac{1}{5})$. Calcule la distancia de $y$ a $W$.",$\frac{49}{25}$,$\frac{7}{5}$,$3$,$\frac{7\sqrt{5}}{5}$,D,"$y - \hat{y} = (\frac{7}{5}, 0, \frac{14}{5})$. $\lVert y - \hat{y} \rVert = \sqrt{\frac{49}{25} + 0 + \frac{196}{25}} = \sqrt{\frac{245}{25}} = \frac{\sqrt{245}}{5} = \frac{7\sqrt{5}}{5}$."
Ortogonalidad,Proceso de Gram-Schmidt,facil,El proceso de Gram-Schmidt toma como entrada un conjunto de vectores que son:,linealmente independientes,linealmente dependientes,ortogonales,unitarios,A,El proceso de Gram-Schmidt requiere un conjunto de vectores linealmente independientes como entrada.
Ortogonalidad,Proceso de Gram-Schmidt,facil,¿Cuál es el objetivo del proceso de Gram-Schmidt?,Encontrar el determinante de una matriz,Construir una base ortogonal a partir de una base cualquiera,Resolver un sistema de ecuaciones,Calcular valores propios,B,El proceso de Gram-Schmidt transforma una base cualquiera en una base ortogonal para el mismo subespacio.
Ortogonalidad,Proceso de Gram-Schmidt,facil,"En el proceso de Gram-Schmidt, el primer vector $v_1$ se define como:",$x_2 - x_1$,$\frac{x_1}{\lVert x_1 \rVert}$,$x_1$,$x_1 + x_2$,C,"El primer paso es simplemente $v_1 = x_1$, se toma el primer vector sin modificar."
Ortogonalidad,Proceso de Gram-Schmidt,facil,"Para obtener una base ortonormal a partir de una base ortogonal $\{v_1, \ldots, v_p\}$, se debe:",sumar todos los vectores,restar las proyecciones,multiplicar cada vector por su norma,dividir cada vector por su norma,D,Se normaliza cada vector: $u_k = \frac{v_k}{\lVert v_k \rVert}$ para obtener vectores unitarios.
Ortogonalidad,Proceso de Gram-Schmidt,facil,"Sea $x_1 = (3, 6, 0)$. Si $v_1 = x_1$, ¿cuánto vale $v_1 \cdot v_1$?",$45$,$9$,$36$,$3$,A,$v_1 \cdot v_1 = 9 + 36 + 0 = 45$.
Ortogonalidad,Proceso de Gram-Schmidt,facil,"Si $A = QR$ es una factorización QR, ¿qué tipo de matriz es $R$?",Diagonal,Triangular superior invertible,Ortogonal,Simétrica,B,"En la factorización QR, $R$ es una matriz triangular superior $n \times n$ con entradas positivas en la diagonal, por lo tanto invertible."
Ortogonalidad,Proceso de Gram-Schmidt,medio,"Sea $v_1 = (3, 6, 0)$ y $x_2 = (1, 2, 2)$. Calcule $\frac{x_2 \cdot v_1}{v_1 \cdot v_1}$.",$\frac{1}{2}$,$\frac{1}{5}$,$\frac{1}{3}$,$\frac{2}{3}$,C,$x_2 \cdot v_1 = 3 + 12 + 0 = 15$. $v_1 \cdot v_1 = 45$. El cociente es $\frac{15}{45} = \frac{1}{3}$.
Ortogonalidad,Proceso de Gram-Schmidt,medio,"Con $v_1 = (3, 6, 0)$ y $x_2 = (1, 2, 2)$, calcule $v_2 = x_2 - \frac{x_2 \cdot v_1}{v_1 \cdot v_1} v_1$.","$(1, 2, 2)$","$(-2, -4, 2)$","$(3, 6, 2)$","$(0, 0, 2)$",D,"$v_2 = (1, 2, 2) - \frac{1}{3}(3, 6, 0) = (1-1, 2-2, 2-0) = (0, 0, 2)$."
Ortogonalidad,Proceso de Gram-Schmidt,medio,"Sean $x_1 = (1,1,1,1)$, $x_2 = (0,1,1,1)$. Con $v_1 = x_1$, calcule $x_2 \cdot v_1$.",$3$,$4$,$2$,$1$,A,$x_2 \cdot v_1 = 0 + 1 + 1 + 1 = 3$.
